No,Datetime,NOx(µg/Nm3},SO2(µg/Nm3},O3(µg/Nm3},PM-10(µg/Nm3},PM-2-5(µg/Nm3},NO(µg/Nm3},NO2(µg/Nm3},CO(mg/Nm3},PM-1(µg/m3}
2821,07:00 21/03/2020,53.6155,12.9029,9.1674,81.2007,77.5512,18.019,35.5965,1130.2291,72.8905
2822,08:00 21/03/2020,96.3216,12.3433,8.193,74.2183,70.4828,43.4109,52.9107,1486.7916,67.1727
2823,09:00 21/03/2020,70.7843,12.4319,16.7572,54.1578,48.6643,17.9288,52.8556,1043.3958,46.0779
2824,10:00 21/03/2020,69.4733,12.3352,24.8852,49.4777,41.9155,13.6483,55.825,934.9792,38.8439
2825,11:00 21/03/2020,88.2961,12.5187,22.0243,53.695,41.33,19.5234,68.7727,978.3125,37.1145
2826,12:00 21/03/2020,91.7388,13.4639,32.9336,68.8381,56.0376,19.4483,72.2905,909.4375,50.1515
2827,13:00 21/03/2020,58.7146,14.2814,54.5515,52.7639,42.3926,9.2574,49.4572,800.9792,39.5478
2828,14:00 21/03/2020,49.8281,14.4053,58.0092,59.1983,48.2412,6.2453,43.5828,707.8125,44.828
2829,15:00 21/03/2020,76.594,12.655,48.8372,90.4251,56.1272,10.793,65.8009,719.0208,48.5518
2830,16:00 21/03/2020,90.257,10.7946,41.6921,59.3997,46.7613,13.775,76.4821,759.0417,43.0067
2831,17:00 21/03/2020,96.4051,10.8537,40.1859,86.9376,67.0787,18.7578,77.6474,935.8333,60.9898
2832,18:00 21/03/2020,60.1144,11.0334,45.5073,73.9714,60.2079,5.1874,54.927,767.7917,55.3623
2833,19:00 21/03/2020,34.6148,11.1993,54.4304,50.102,38.9118,2.3044,32.3104,642.6875,35.9611
2834,20:00 21/03/2020,35.1811,10.7727,45.7259,55.9905,41.6657,3.9476,31.2335,589.9375,37.8962
2835,21:00 21/03/2020,23.9894,10.6726,43.0989,41.5975,35.5915,1.9832,22.0062,490.6042,33.18
2836,22:00 21/03/2020,24.4108,10.9053,34.5809,44.3097,39.521,1.8539,22.5569,516.4757,37.1621
2837,23:00 21/03/2020,27.1335,10.6654,27.2884,46.9283,41.5359,1.9004,25.2331,643.8021,39.0286
2838,00:00 22/03/2020,26.3605,10.864,21.1452,76.8757,72.3496,2.0137,24.3467,722.5694,67.2233
2839,01:00 22/03/2020,30.4336,10.9379,15.315,68.5613,65.7777,4.6827,25.7509,745.5729,61.5678
2840,02:00 22/03/2020,30.4559,11.5707,18.414,98.1547,94.7924,2.2006,28.2553,578.2986,89.896
2841,03:00 22/03/2020,32.4259,11.7391,21.1538,80.382,75.0694,7.7374,24.6885,560.8681,69.8257
2842,04:00 22/03/2020,25.3921,11.6875,21.238,59.1281,55.7603,3.9751,21.4169,489.0625,52.1137
2843,05:00 22/03/2020,28.0835,11.8793,23.5132,44.4319,40.7612,2.9862,25.0973,461.0417,38.0801
2844,06:00 22/03/2020,30.8453,11.6732,21.8735,41.3111,38.0348,2.4747,28.3706,518.2292,35.9445
2845,07:00 22/03/2020,45.8664,11.5782,18.1092,46.7259,42.4443,6.4307,39.4357,591.7361,39.863
2846,08:00 22/03/2020,45.3399,11.2227,21.4118,51.1385,44.9309,7.7668,37.5731,655.5208,42.007
2847,09:00 22/03/2020,62.8744,11.1814,20.8097,36.8333,30.7385,12.8504,50.024,649.6181,28.6323
2848,10:00 22/03/2020,70.3926,11.1337,18.8885,27.4812,23.8103,16.8531,53.5395,592.6042,22.2175
2849,11:00 22/03/2020,79.1235,11.3895,24.9888,41.3814,33.9681,23.2249,55.8986,745.0417,31.4763
2850,12:00 22/03/2020,86.8203,11.8061,32.2282,47.7498,40.0004,22.2127,64.6075,723.0417,37.3805
2851,13:00 22/03/2020,35.0482,12.9067,48.7408,46.4744,38.9906,5.3446,29.7036,465.6042,36.736
2852,14:00 22/03/2020,25.2411,12.3519,51.7856,33.3135,27.7599,3.415,21.8261,440.9375,26.1159
2853,15:00 22/03/2020,54.1479,11.1316,38.5361,35.6908,27.8327,14.2951,39.8527,402.2708,25.8482
2854,16:00 22/03/2020,49.9959,9.5972,36.0417,41.6442,30.5335,12.1451,37.8508,463.7292,27.7317
2855,17:00 22/03/2020,51.4714,10.0491,33.2336,77.2215,64.6968,10.0152,41.4562,632.1875,60.3367
2856,18:00 22/03/2020,59.7438,10.8203,21.3178,81.6982,65.165,16.1298,43.614,835.7083,58.226
2857,19:00 22/03/2020,36.9244,10.9776,24.0416,74.9991,59.8721,8.2256,28.6988,610.3125,53.3449
2858,20:00 22/03/2020,21.2756,10.7822,23.5969,52.5578,46.7015,2.6407,18.6349,551.5833,42.4525
2859,21:00 22/03/2020,18.5789,10.4295,23.3523,30.8887,26.0516,1.9651,16.6138,362.6875,23.3396
2860,22:00 22/03/2020,22.6639,10.6201,22.2711,31.0927,25.3199,2.8832,19.7807,348.375,22.1816
2861,23:00 22/03/2020,13.7188,11.1135,35.0384,37.3344,31.1232,1.2898,12.4291,269.4375,27.5457
2862,00:00 23/03/2020,16.7391,11.3051,33.8555,29.7429,25.0159,1.3016,15.4375,293.4792,22.4727
2863,01:00 23/03/2020,19.8749,11.5067,32.0714,37.7571,30.8595,1.8624,18.0126,259.6458,27.0549
2864,02:00 23/03/2020,22.0392,11.419,30.4452,52.1655,45.8949,1.5526,20.4866,259.4375,41.6448
2865,03:00 23/03/2020,18.6073,12.5869,31.9825,74.5199,67.1761,1.7556,16.8517,325.7708,60.8987
2866,04:00 23/03/2020,14.0531,12.8409,36.1299,50.3962,44.5105,1.3351,12.718,204.5833,41.1098
2867,05:00 23/03/2020,28.5799,12.4358,21.5211,40.5253,35.3532,3.5423,25.0376,399.4375,32.293
2868,06:00 23/03/2020,36.8786,12.4019,18.9552,57.0036,48.1404,4.1618,32.7168,477.4792,42.7666
2869,07:00 23/03/2020,42.2666,12.7008,17.319,56.3256,49.4321,8.67,33.5966,636.4167,44.9185
2870,08:00 23/03/2020,87.8021,12.328,16.1721,77.3791,48.8743,40.037,47.7651,605.5625,40.6623
2871,09:00 23/03/2020,110.5488,12.3824,13.7877,58.103,40.0092,46.1409,64.408,648.9375,34.3251
2872,10:00 23/03/2020,156.9659,12.5125,13.5605,53.034,40.7429,85.7352,71.2307,557.2708,36.1987
2873,11:00 23/03/2020,190.8452,12.3585,11.6879,68.22,54.5173,96.7241,94.1211,812.6458,49.2572
2874,12:00 23/03/2020,130.1647,12.615,18.647,84.8403,64.2148,54.329,75.8357,800.5,57.6154
2875,13:00 23/03/2020,60.6675,13.1446,23.4333,85.1701,70.6694,14.7958,45.8716,777.4583,64.8398
2876,14:00 23/03/2020,87.5651,16.2977,26.5603,77.4335,59.2404,30.2978,57.2672,1369.5208,53.6334
2877,15:00 23/03/2020,139.5789,23.4777,26.0146,95.8246,58.2251,48.8184,90.7604,1252.3958,49.902
2878,16:00 23/03/2020,139.6294,20.3275,29.0766,72.7134,47.9283,49.0319,90.5975,713.4375,42.1562
2879,17:00 23/03/2020,93.7979,16.6643,22.4579,104.2474,67.0861,19.9836,73.8143,862.8959,56.8522
2880,18:00 23/03/2020,55.378,15.729,34.1594,58.6741,44.1435,13.8277,41.5504,516.0625,38.8738
2881,19:00 23/03/2020,315.9297,13.063,11.3708,52.1198,46.0911,189.9953,125.9345,965.5833,42.0669
2882,20:00 23/03/2020,65.9035,12.2484,13.283,53.6156,46.5739,11.6529,54.2506,917.3333,43.3809
2883,21:00 23/03/2020,60.1611,12.1421,13.0673,58.3769,51.8481,14.688,45.4732,824.8959,48.2273
2884,22:00 23/03/2020,39.9228,12.0954,10.3157,48.0988,41.6105,5.061,34.8619,652.0625,38.3524
2885,23:00 23/03/2020,38.2006,12.3399,10.1642,50.5452,43.9301,4.7666,33.434,487.2083,40.3365
2886,00:00 24/03/2020,38.4865,12.2689,10.0664,76.8691,68.6729,4.2538,34.2326,393.9167,62.8955
2887,01:00 24/03/2020,37.9247,12.3924,9.5314,61.6249,53.8397,3.7591,34.1656,586.3958,48.8464
2888,02:00 24/03/2020,41.1372,14.8258,9.8832,125.7116,117.4011,4.7054,36.4318,782.2083,110.0694
2889,03:00 24/03/2020,37.0946,18.8074,11.0857,70.264,62.2842,4.043,33.0516,446.4583,57.4015
2890,04:00 24/03/2020,30.2535,17.3173,12.379,52.3254,45.057,2.772,27.4815,347.6667,40.9414
2891,05:00 24/03/2020,25.494,16.7934,14.7617,46.0297,40.4535,2.7419,22.7522,434.0833,36.1184
2892,06:00 24/03/2020,42.4365,16.3997,11.9122,46.7339,41.2849,7.6664,34.7701,505.7083,38.1317
2893,07:00 24/03/2020,53.7362,15.6228,10.6479,37.5657,28.8125,15.0991,38.6371,574,25.3629
2894,08:00 24/03/2020,68.5333,14.6823,10.4318,47.5261,36.1881,24.7766,43.7567,664.4792,31.727
2895,09:00 24/03/2020,108.0609,14.7819,12.5426,56.2587,36.5576,58.0638,49.9971,573.25,30.4166
2896,10:00 24/03/2020,122.462,15.4736,20.0038,37.8876,23.1408,63.7731,58.6889,397.9375,18.8706
2897,11:00 24/03/2020,122.4208,15.9264,31.64,36.0228,21.401,66.0361,56.3847,320.4792,17.6103
2898,12:00 24/03/2020,53.9441,16.9894,41.1524,36.7439,20.5674,16.8903,37.0538,236.8333,16.882
2899,13:00 24/03/2020,37.7842,15.3653,44.5237,33.1386,20.9709,10.2606,27.5236,256.5417,17.9555
2900,14:00 24/03/2020,25.6444,14.4258,50.4266,42.4278,25.1019,4.5444,21.1001,247.2917,20.4837
2901,15:00 24/03/2020,62.3352,12.818,43.8708,62.8385,29.5461,24.4749,37.8604,283.875,21.3008
2902,16:00 24/03/2020,52.3553,11.4743,40.6941,75.2945,35.561,14.3286,38.0267,290.0625,26.9349
2903,17:00 24/03/2020,71.7784,13.1179,34.0776,96.4121,48.6171,27.7967,43.9816,353.0208,37.9675
2904,18:00 24/03/2020,70.8998,12.6526,26.8896,79.5288,46.5537,25.5214,45.3783,374.7292,39.5766
2905,19:00 24/03/2020,45.397,12.7089,23.3512,53.505,32.8131,7.6568,37.7402,415.0208,27.5358
2906,20:00 24/03/2020,36.4263,11.6669,22.0411,52.9651,39.9985,5.0203,31.406,427.6875,35.7529
2907,21:00 24/03/2020,29.8583,11.3814,26.4525,44.0342,33.3823,3.4637,26.3946,357,30.0612
2908,22:00 24/03/2020,22.8795,11.2317,25.921,40.6028,30.9965,2.1458,20.7338,357.1458,27.774
2909,23:00 24/03/2020,26.3018,11.3318,19.1498,42.8433,36.0804,2.2519,24.0499,369.2292,33.1568
2910,00:00 25/03/2020,27.6134,11.3361,16.4275,48.6044,43.6798,2.887,24.7264,379.2917,41.1065
2911,01:00 25/03/2020,26.2318,11.4062,15.7082,54.4466,46.7715,2.5902,23.6415,334.125,41.8136
2912,02:00 25/03/2020,23.6995,13.2022,15.3596,91.9501,84.1425,2.5337,21.1658,504.2917,77.4242
2913,03:00 25/03/2020,24.5602,16.3487,15.8914,57.2944,51.1663,4.3338,20.2264,236.8125,46.4376
2914,04:00 25/03/2020,20.2452,15.2972,16.9408,53.8668,48.24,2.3309,17.9143,242.4375,43.9669
2915,05:00 25/03/2020,27.2359,14.893,15.5578,53.0679,47.3921,5.4659,21.77,289.0833,43.795
2916,06:00 25/03/2020,27.4688,14.4826,15.6935,36.8267,32.9742,4.7132,22.7556,277.3125,30.8091
2917,07:00 25/03/2020,36.4329,14.0783,15.3871,32.1232,26.4215,11.6698,24.763,348.5625,24.1032
2918,08:00 25/03/2020,36.7591,12.7699,15.5821,29.9076,24.0119,11.9923,24.7668,438.7708,21.8141
2919,09:00 25/03/2020,59.5358,13.135,15.9068,50.6469,34.0081,27.3014,32.2344,394.8542,29.322
2920,10:00 25/03/2020,54.0175,13.9196,21.6529,46.3211,28.168,24.0195,29.998,248.25,23.6863
2921,11:00 25/03/2020,43.2262,14.4297,24.4106,47.6702,34.9112,13.107,30.1192,306.5208,31.2746
2922,12:00 25/03/2020,60.9437,14.2371,29.1094,54.9997,34.9957,21.5117,39.432,320.2083,30.1948
2923,13:00 25/03/2020,37.1992,13.5235,36.4943,53.9658,30.5178,8.7124,28.4868,267.7841,24.9047
2924,14:00 25/03/2020,26.76,13.2842,37.6018,43.0655,22.8071,6.1803,20.5797,199.7292,17.9566
2925,15:00 25/03/2020,49.4706,11.9891,33.9969,64.7026,30.3135,22.7686,26.702,202.5417,22.3201
2926,16:00 25/03/2020,34.7647,11.0906,35.3341,89.0004,35.5015,9.2033,25.5613,234.8542,24.4024
2927,17:00 25/03/2020,41.8439,11.4179,27.6973,59.4162,27.3326,12.5513,29.2925,273.9205,19.9854
2928,18:00 25/03/2020,30.0878,11.2598,29.2955,58.0068,28.606,6.4637,23.6241,270.8542,21.6609
2929,19:00 25/03/2020,37.549,11.6269,21.5118,69.1604,53.3891,5.3529,32.1961,423.0833,47.6771
2930,20:00 25/03/2020,33.5425,11.3327,20.5796,43.7593,30.6557,6.2513,27.2912,342.1042,26.08
2931,21:00 25/03/2020,17.4903,10.9014,25.8459,45.4838,32.1459,1.6415,15.8488,260.0947,27.6657
2932,22:00 25/03/2020,15.5995,10.7449,25.9598,25.3819,20.7622,1.4375,14.162,217.178,18.1566
2933,23:00 25/03/2020,11.4234,10.5291,28.5683,18.0523,14.9148,1.0477,10.3758,167.625,12.9221
2934,00:00 26/03/2020,10.7768,10.6606,29.423,17.3862,14.0591,0.8498,9.927,157.2708,12.1341
2935,01:00 26/03/2020,14.6599,10.7808,27.6815,22.3741,17.6654,1.3052,13.3548,149.9167,15.1843
2936,02:00 26/03/2020,12.0278,10.8704,29.542,17.3358,13.9695,0.9773,11.0505,136.5208,11.8179
2937,03:00 26/03/2020,12.3032,11.1264,29.7634,24.2485,19.8208,0.873,11.4302,141.0208,17.166
2938,04:00 26/03/2020,16.8117,11.0596,28.0826,32.9364,27.838,2.3995,14.4122,173.5417,24.7357
2939,05:00 26/03/2020,18.9517,10.9972,26.1392,29.8934,23.7934,2.1701,16.7815,196.6042,20.7431
2940,06:00 26/03/2020,17.5484,11.0897,26.9939,22.0383,17.551,2.0533,15.495,207.75,15.076
2941,07:00 26/03/2020,28.8135,10.8966,21.7429,28.5176,19.0605,4.5841,24.2293,304.4583,15.6947
2942,08:00 26/03/2020,36.4121,10.7445,22.7583,33.8541,22.1894,11.8347,24.5775,372.2917,18.415
2943,09:00 26/03/2020,48.7212,11.2145,22.4801,43.9931,23.6013,16.6908,32.0304,399.4792,18.2998
2944,10:00 26/03/2020,36.3666,11.2641,31.4638,53.3494,32.545,8.0954,28.2711,352.0833,26.3059
2945,11:00 26/03/2020,31.3578,11.2679,38.6762,49.7967,28.6383,6.591,24.7668,331.375,22.8736
2946,12:00 26/03/2020,29.6982,12.3237,46.2152,59.5807,32.1557,5.3316,24.3666,311.2292,25.0479
2947,13:00 26/03/2020,23.6076,11.7026,49.3136,57.4276,33.814,3.7605,19.8471,275.875,26.8001
2948,14:00 26/03/2020,24.6548,11.1364,52.6014,50.4728,30.7062,5.5163,19.1385,241.0417,25.1554
2949,15:00 26/03/2020,26.4877,10.2412,52.1585,66.2773,34.4576,5.3558,21.1319,286.2292,26.3721
2950,16:00 26/03/2020,46.2778,9.6782,39.5416,83.6397,38.4759,11.4635,34.8143,348.5833,26.7626
2951,17:00 26/03/2020,40.9142,9.7559,44.4269,87.9155,39.8391,9.4856,31.4286,356.3333,27.9668
2952,18:00 26/03/2020,48.4764,9.6263,44.1722,81.9313,39.0105,11.3154,37.161,443.6458,29.5381
2953,19:00 26/03/2020,35.1768,10.6459,41.137,73.9626,42.6988,5.6416,29.5351,431.0417,34.1792
2954,20:00 26/03/2020,26.4674,10.797,35.4552,49.5588,31.4012,3.5358,22.9315,363.3125,25.9035
2955,21:00 26/03/2020,30.9409,10.8895,28.4562,43.2866,31.1489,5.6548,25.2861,403.625,26.7124
2956,22:00 26/03/2020,18.0631,11.0339,28.8562,37.3098,27.8057,2.0446,16.0185,433.3542,23.7199
2957,23:00 26/03/2020,12.9287,11.3647,30.4163,33.7022,26.1365,1.7601,11.1686,285.1875,22.502
2958,00:00 27/03/2020,12.3783,13.5564,26.2342,35.8082,28.844,1.5403,10.8379,396.5,25.1275
2959,01:00 27/03/2020,12.8789,15.9788,26.2635,30.4086,26.1565,1.4039,11.475,249.2083,23.1262
2960,02:00 27/03/2020,13.1997,15.0207,27.6461,26.2475,22.045,1.2149,11.9847,150.4792,19.2785
2961,03:00 27/03/2020,13.5746,14.3048,27.5944,27.5737,22.9099,1.4271,12.1475,188.2576,19.9677
2962,04:00 27/03/2020,20.834,14.4497,24.5534,39.1349,32.9029,6.1421,14.6919,193.7292,28.7667
2963,05:00 27/03/2020,13.3882,14.9139,26.0978,46.1874,39.8487,1.8409,11.5472,229.1875,34.8538
2964,06:00 27/03/2020,20.9322,15.627,23.2455,42.4119,35.2914,2.9299,18.0023,360.8958,31.1957
2965,07:00 27/03/2020,26.0562,14.9568,21.9643,35.7623,27.6165,5.5152,20.541,338.0625,24.137
2966,08:00 27/03/2020,75.3354,14.1546,16.4686,52.446,31.9566,29.6517,45.6837,624.1041,26.6584
2967,09:00 27/03/2020,81.9275,13.5378,16.6658,67.4399,35.2901,36.6307,45.2969,535.9375,26.8852
2968,10:00 27/03/2020,68.3247,12.2165,18.6152,82.9701,40.7965,23.019,45.3058,547.7292,30.5625
2969,11:00 27/03/2020,48.9161,12.3452,27.5954,89.0981,43.1029,14.1214,34.7948,434.5833,32.3144
2970,12:00 27/03/2020,66.124,13.9368,33.3265,108.868,48.5253,16.8612,49.2628,508.0417,34.8334
2971,13:00 27/03/2020,39.2175,12.6836,50.5916,88.2502,48.7675,7.4788,31.7388,401.4583,38.9747
2972,14:00 27/03/2020,108.9515,12.4944,44.8062,165.3225,89.4693,53.7677,55.1838,533.5625,74.2302
2973,15:00 27/03/2020,138.3945,11.8647,37.0546,159.3019,99.4765,64.4806,73.9139,528.8958,85.418
2974,16:00 27/03/2020,91.8297,10.1725,47.4339,184.658,116.4354,32.8983,58.9313,481.9167,100.6358
2975,17:00 27/03/2020,74.8138,10.1883,48.1439,151.6856,103.8988,22.3416,52.4722,595.875,91.6594
2976,18:00 27/03/2020,54.8285,10.5072,44.0179,183.6113,144.68,9.9884,44.8402,636.625,134.7562
2977,19:00 27/03/2020,60.757,11.3213,35.4902,91.1522,56.8494,12.7403,48.0167,581.7292,48.2661
2978,20:00 27/03/2020,39.0344,11.829,36.7507,83.0359,46.5484,5.0674,33.967,532.9167,38.0875
2979,21:00 27/03/2020,24.3393,12.2546,36.9107,53.453,38.5594,2.7285,21.6108,475.6667,33.4213
2980,22:00 27/03/2020,23.0003,12.6927,36.5985,44.7761,32.7734,2.6952,20.3052,381.1667,28.8469
2981,23:00 27/03/2020,19.4018,11.9434,37.3696,61.0129,53.5178,1.4686,17.9331,342.5417,49.2324
2982,00:00 28/03/2020,20.3977,10.8475,26.9372,67.2745,56.7639,1.7344,18.6633,287.0625,51.1088
2983,01:00 28/03/2020,21.049,11.4772,23.6501,32.4796,25.9122,1.9571,19.0919,232.2292,22.7519
2984,02:00 28/03/2020,21.848,11.0639,22.5072,28.8236,21.3867,1.9667,19.8814,316.8958,18.1122
2985,03:00 28/03/2020,26.621,11.521,21.0189,30.1588,21.9757,4.9667,21.6543,233.7083,18.4329
2986,04:00 28/03/2020,30.8894,11.9443,19.3409,30.5195,21.6414,5.7001,25.1892,245.4167,17.8773
2987,05:00 28/03/2020,41.469,12.4348,18.957,34.6012,25.7581,11.3607,30.1082,330.8125,21.9332
2988,06:00 28/03/2020,41.9887,14.0526,13.378,36.9325,28.1676,9.0778,32.9109,421.7292,24.2247
2989,07:00 28/03/2020,80.3939,13.7404,8.5499,48.0754,31.7283,29.0726,51.3212,608.2292,25.7492
2990,08:00 28/03/2020,95.188,13.7866,8.7299,74.611,34.6937,41.8055,53.3824,779.8542,25.018
2991,09:00 28/03/2020,136.1734,13.6298,9.9946,124.4674,82.9932,82.2765,53.897,960.9792,72.0227
2992,10:00 28/03/2020,86.7535,14.0202,11.2879,61.6138,34.6265,34.1602,52.5934,499.6667,27.8727
2993,11:00 28/03/2020,64.0317,13.8119,17.7726,53.741,29.0588,17.5261,46.5056,445.4375,22.6037
2994,12:00 28/03/2020,94.1678,14.8858,16.7129,88.9826,44.2418,30.9183,63.2495,539.625,32.1044
2995,13:00 28/03/2020,59.0372,14.35,28.5201,58.027,30.3092,18.8982,40.1389,313.125,22.9408
2996,14:00 28/03/2020,25.9892,14.4697,44.9008,74.2001,29.4727,4.5694,21.4198,226.3333,20.3641
2997,15:00 28/03/2020,68.0428,12.1264,29.8031,110.0502,36.2534,24.6596,43.3832,302.6667,21.6245
2998,16:00 28/03/2020,67.1575,11.1025,31.65,93.8418,40.6353,22.443,44.7146,440.3333,28.3251
2999,17:00 28/03/2020,69.4588,11.1082,29.0719,108.6513,50.9595,18.3124,51.1463,598.2292,37.7921
3000,18:00 28/03/2020,68.0937,11.1488,29.547,98.7313,50.4477,17.7094,50.3843,580.0833,39.1141
3001,19:00 28/03/2020,31.6453,11.5792,37.9793,79.8635,52.886,2.6322,29.0131,595.5833,45.7519
3002,20:00 28/03/2020,26.0431,11.6941,42.8468,65.4696,47.106,2.4392,23.6039,556.7708,41.8389
3003,21:00 28/03/2020,23.3904,12.9568,43.724,61.2935,46.713,2.2085,21.1819,540.2917,41.9746
3004,22:00 28/03/2020,17.2575,16.2677,47.841,41.8458,32.6536,1.3445,15.913,481.6042,29.4931
3005,23:00 28/03/2020,17.6756,17.2696,50.338,42.6397,35.4154,0.8194,16.8562,412.1458,31.9929
3006,00:00 29/03/2020,14.5395,22.1998,50.5619,62.3083,50.0187,1.0338,13.5057,524.0417,44.3002
3007,01:00 29/03/2020,13.2687,16.9555,48.7983,40.7705,35.2366,0.8348,12.4339,378.2917,32.7947
3008,02:00 29/03/2020,16.4601,14.177,43.9258,61.6121,55.8066,1.0684,15.3916,380.9283,52.6118
3009,03:00 29/03/2020,18.9434,13.4854,36.5464,58.1629,51.01,1.5399,17.4035,386.1458,47.7833
3010,04:00 29/03/2020,20.8442,13.3114,32.6643,69.986,62.8021,1.501,19.3432,528.9167,57.9398
3011,05:00 29/03/2020,23.0548,14.8882,23.9698,51.5098,42.4925,1.5953,21.4595,455.1458,38.369
3012,06:00 29/03/2020,32.8749,14.8696,16.6365,50.1575,40.9701,4.7557,28.1193,549.0833,37.2659
3013,07:00 29/03/2020,52.5145,14.25,14.6542,52.8208,37.8871,18.3486,34.1659,527.1458,32.5403
3014,08:00 29/03/2020,51.8717,13.4277,16.2566,56.7691,41.091,17.6975,34.1742,562.2348,35.4843
3015,09:00 29/03/2020,61.4587,13.3014,15.825,54.6448,37.6139,24.2806,37.1781,519.0833,32.4275
3016,10:00 29/03/2020,48.5389,13.2666,19.6145,48.1262,29.3737,15.7557,32.7832,483,24.1541
3017,11:00 29/03/2020,78.9716,13.3207,16.9482,62.9186,32.6242,38.7039,40.2677,485.303,25.2478
3018,12:00 29/03/2020,45.6679,13.4553,21.8986,55.5875,31.346,13.9213,31.7466,483.625,24.7712
3019,13:00 29/03/2020,26.0621,13.3581,27.4318,36.2668,25.9218,4.8617,21.2004,355.8958,22.0983
3020,14:00 29/03/2020,48.7317,12.3673,31.7135,39.2302,24.034,12.7637,35.968,387.178,19.6506
3021,15:00 29/03/2020,21.0621,11.4424,34.568,50.6932,20.5032,4.9238,16.1383,192.375,13.7257
3022,16:00 29/03/2020,22.8692,10.9729,38.6433,72.9149,26.2108,5.1237,17.7455,176.6458,15.1325
3023,17:00 29/03/2020,25.7937,11.2801,36.1508,56.4233,23.6809,5.0181,20.7756,265.5303,16.0629
3024,18:00 29/03/2020,24.0743,11.0916,32.8697,52.6594,26.1397,4.0211,20.0532,431.6875,19.5784
3025,19:00 29/03/2020,35.0331,11.6931,26.9822,60.7215,35.9627,6.602,28.4311,520.1666,29.3518
3026,20:00 29/03/2020,20.4075,11.6558,30.5595,44.6028,30.0925,1.7848,18.6226,444.1667,25.2516
3027,21:00 29/03/2020,21.2275,11.6249,30.5792,50.3623,41.6869,1.9055,19.322,345.0833,37.6932
3028,22:00 29/03/2020,21.7056,11.3723,30.4063,27.1667,21.9382,2.5983,19.1073,273.0625,19.1728
3029,23:00 29/03/2020,23.9986,11.1891,28.3811,47.4679,40.2817,2.6952,21.3034,304.7917,36.2595
3030,00:00 30/03/2020,16.8661,12.0605,32.1918,91.6598,83.964,1.4029,15.4632,241.0606,78.8243
3031,01:00 30/03/2020,15.8053,12.0315,30.8371,36.1122,29.681,1.4461,14.3592,314.1875,26.5096
3032,02:00 30/03/2020,15.0474,12.1862,29.3474,38.1944,32.9367,1.2576,13.7898,173.2955,29.6293
3033,03:00 30/03/2020,16.1882,12.3314,27.0504,21.8117,16.8239,1.8202,14.3681,139.7083,14.518
3034,04:00 30/03/2020,19.4128,12.1874,21.4204,27.2872,20.9172,2.278,17.1348,375.1458,18.6935
3035,05:00 30/03/2020,25.4355,11.8242,16.9836,32.953,27.8404,4.0749,21.3606,494.1875,25.428
3036,06:00 30/03/2020,24.6878,12.0868,15.5092,23.1189,19.1944,5.879,18.8088,290.7292,17.4403
3037,07:00 30/03/2020,39.3326,14.4826,7.898,18.6759,14.2115,17.7358,21.5968,670.125,12.7974
3038,08:00 30/03/2020,45.8937,17.0937,7.5969,16.6883,11.5403,23.9806,21.9131,593.0417,10.0397
3039,09:00 30/03/2020,41.4702,18.324,8.0241,16.62,10.7943,22.7469,18.7232,455.4167,9.3713
3040,10:00 30/03/2020,54.0492,16.6929,7.6242,20.4502,13.5547,34.9301,19.119,443.0682,11.3946
3041,11:00 30/03/2020,58.5942,16.5494,7.7998,27.2,18.1112,39.0809,19.5133,534.4583,15.5315
3042,12:00 30/03/2020,75.8696,16.875,7.9077,31.3663,19.6836,51.5033,24.3663,591.5417,16.5063
3043,13:00 30/03/2020,46.2503,15.8343,8.4295,-,-,27.131,19.1193,1144.3056,-
3044,14:00 30/03/2020,40.9209,13.9175,7.7577,-,-,21.4858,19.4351,528.75,-
3045,15:00 30/03/2020,58.5555,16.4255,6.5369,55.0568,29.3637,35.0584,23.4971,530.5208,23.14
3046,16:00 30/03/2020,66.9021,17.5309,5.9111,64.7882,33.0873,41.5741,25.328,776.0227,25.3241
3047,17:00 30/03/2020,65.9619,18.3121,5.4318,67.579,35.106,40.3177,25.6442,628.1042,27.3187
3048,18:00 30/03/2020,52.0921,17.2801,5.8804,62.1692,35.4749,25.8622,26.2299,620.9167,28.2223
3049,19:00 30/03/2020,45.7912,15.8678,6.2546,48.8219,27.0105,22.0535,23.7377,576.0625,21.185
3050,20:00 30/03/2020,27.3211,14.4935,7.4937,53.8636,31.9723,8.0608,19.2604,498.75,25.9693
3051,21:00 30/03/2020,20.7887,13.5083,7.8548,32.7491,24.731,3.7768,17.0119,415.5625,21.2712
3052,22:00 30/03/2020,20.6615,13.166,6.7362,33.1256,25.9152,4.7461,15.9154,397,22.3258
3053,23:00 30/03/2020,15.5446,12.5983,7.4548,30.2383,23.6764,2.0824,13.4623,355.9375,20.4287
3054,00:00 31/03/2020,16.5442,12.4386,6.8283,29.8215,23.713,2.732,13.8121,362.5208,20.5405
3055,01:00 31/03/2020,9.7493,12.0239,7.8041,23.8011,20.1712,0.9496,8.7997,300.4167,18.3852
3056,02:00 31/03/2020,10.1639,11.7293,7.8034,16.2968,13.483,1.432,8.7319,294.0833,12.2425
3057,03:00 31/03/2020,9.3381,11.7901,7.908,17.2666,13.3511,1.2111,8.127,287.5568,11.7969
3058,04:00 31/03/2020,11.2824,9.8312,6.6829,17.4216,13.8708,1.6553,9.6271,510.5625,12.5678
3059,05:00 31/03/2020,14.0976,10.1306,6.2951,21.5512,18.3354,2.8328,11.2648,727.125,16.8423
